playerId,area,competition_name,season_name,player_shortName,player_firstName,player_lastName,label,date,gameweek,isRomanian,player_birthDate,isU21,team_name,player_height,player_weight,player_foot,matchId,competitionId,seasonId,roundId,positions,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_goals,total_assists,total_shots,total_headShots,total_yellowCards,total_redCards,total_directRedCards,total_penalties,total_linkupPlays,total_duels,total_duelsWon,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_passes,total_successfulPasses,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_dribbles,total_successfulDribbles,total_interceptions,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_recoveries,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_shotsOnTarget,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,average_passLength,average_longPassLength,average_dribbleDistanceFromOpponentGoal,average_ballRecoveries,average_duels,average_defensiveDuels,average_offensiveDuels,average_aerialDuels,average_fouls,average_goals,average_assists,average_passes,average_smartPasses,average_passesToFinalThird,average_crosses,average_dribbles,average_shots,average_headShots,average_interceptions,average_successfulDefensiveAction,average_yellowCards,average_redCards,average_directRedCards,average_successfulAttackingActions,average_freeKicks,average_directFreeKicks,average_corners,average_penalties,average_accelerations,average_looseBallDuels,average_missedBalls,average_forwardPasses,average_backPasses,average_throughPasses,average_keyPasses,average_verticalPasses,average_longPasses,average_shotAssists,average_shotOnTargetAssists,average_linkupPlays,average_opponentHalfRecoveries,average_dangerousOpponentHalfRecoveries,average_ballLosses,average_losses,average_ownHalfLosses,average_dangerousOwnHalfLosses,average_duelsWon,average_defensiveDuelsWon,average_offensiveDuelsWon,average_successfulPasses,average_successfulSmartPasses,average_successfulCrosses,average_successfulForwardPasses,average_successfulBackPasses,average_successfulThroughPasses,average_successfulKeyPasses,average_successfulVerticalPasses,average_successfulLongPasses,average_successfulDribbles,average_defensiveActions,average_attackingActions,average_freeKicksOnTarget,average_directFreeKicksOnTarget,average_successfulPenalties,average_successfulLinkupPlays,average_looseBallDuelsWon,average_successfulPassesToFinalThird,average_xgShot,average_xgAssist,average_xgSave,average_receivedPass,average_touchInBox,average_progressiveRun,average_offsides,average_clearances,average_secondAssists,average_thirdAssists,average_foulsSuffered,average_progressivePasses,average_counterpressingRecoveries,average_slidingTackles,average_goalKicks,average_shotsBlocked,average_shotsOnTarget,average_successfulProgressivePasses,average_successfulSlidingTackles,average_successfulGoalKicks,average_dribblesAgainst,average_dribblesAgainstWon,average_goalKicksShort,average_goalKicksLong,average_fieldAerialDuels,average_fieldAerialDuelsWon,average_gkConcededGoals,average_gkShotsAgainst,average_gkExits,average_gkAerialDuels,average_gkSaves,average_gkSuccessfulExits,average_gkAerialDuelsWon,average_newDuelsWon,average_newDefensiveDuelsWon,average_newOffensiveDuelsWon,average_newSuccessfulDribbles,average_lateralPasses,average_successfulLateralPasses,percent_duelsWon,percent_defensiveDuelsWon,percent_offensiveDuelsWon,percent_aerialDuelsWon,percent_successfulPasses,percent_successfulSmartPasses,percent_successfulPassesToFinalThird,percent_successfulCrosses,percent_successfulDribbles,percent_shotsOnTarget,percent_headShotsOnTarget,percent_goalConversion,percent_directFreeKicksOnTarget,percent_penaltiesConversion,percent_win,percent_successfulForwardPasses,percent_successfulBackPasses,percent_successfulThroughPasses,percent_successfulKeyPasses,percent_successfulVerticalPasses,percent_successfulLongPasses,percent_successfulShotAssists,percent_successfulLinkupPlays,percent_yellowCardsPerFoul,percent_successfulProgressivePasses,percent_successfulSlidingTackles,percent_successfulGoalKicks,percent_dribblesAgainstWon,percent_fieldAerialDuelsWon,percent_gkSaves,percent_gkSuccessfulExits,percent_gkAerialDuelsWon,percent_newDuelsWon,percent_newDefensiveDuelsWon,percent_newOffensiveDuelsWon,percent_newSuccessfulDribbles,percent_successfulLateralPasses,dateutc,status,home_team,away_team,score,home_team_goals,away_team_goals,team_wyId,player_birthArea_name,player_passportArea_name
682771,Romania,Liga2,2025_2026,A. Nicolae,Adrian,Nicolae,"CS Dinamo București - Dumbrăviţa, 1-2",2025-08-02 10:00:00,1,true,2003-07-19,false,CS Dinamo București,186,0,right,5732875,720,191744,4435528,"[{'position': {'name': 'Right Centre Back (3 at the back)', 'code': 'rcb3'}, 'percent': 74}, {'position': {'name': 'Right Centre Back', 'code': 'rcb'}, 'percent': 25}]",1,1,1,0,64,64,0,0,0,0,0,0,0,0,0,18,9,8,2,1,1,4,2,1,31,25,0,0,5,4,1,1,15,12,6,6,0,0,0,0,9,6,5,3,0,0,1,9,7,1,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,12,2,1,6,3,2,0,0,0,18,0,1,0,2,0,0,0,2,11,5,0,0,3,2,0,0,0,8,0,0,4,2,0,0,0,0,0,0,0,0,13,6,1,0,9,6,24.07,39.18,0,16.88,25.31,11.25,1.41,5.63,1.41,0,0,43.59,0,7.03,1.41,0,0,0,1.41,9.84,0,0,0,1.41,0,0,0,0,0,7.03,0,21.09,8.44,0,0,12.66,7.03,0,0,0,2.81,1.41,1.41,8.44,4.22,2.81,12.66,2.81,1.41,35.16,0,1.41,16.88,8.44,0,0,8.44,4.22,0,12.66,1.41,0,0,0,0,5.63,5.63,0,0,0,25.31,0,1.41,0,2.81,0,0,2.81,15.47,7.03,0,0,0,0,11.25,0,0,4.22,2.81,0,0,5.63,2.81,0,0,0,0,0,0,0,18.28,8.44,1.41,0,12.66,8.44,50,25,100,50,80.65,0,80,100,0,0,0,0,0,0,0,80,100,0,0,66.67,60,0,0,0,72.73,0,0,66.67,50,0,0,0,72.22,75,100,0,66.67,2025-08-02 08:00:00,Played,CS Dinamo București,Dumbrăviţa,1-2,1,2,78701,Romania,Romania
614987,Romania,Liga2,2025_2026,V. Constantin,Vasile,Constantin,"CS Dinamo București - Dumbrăviţa, 1-2",2025-08-02 10:00:00,1,true,1998-01-18,false,CS Dinamo București,174,70,right,5732875,720,191744,4435528,"[{'position': {'name': 'Left Centre Midfielder', 'code': 'lcmf3'}, 'percent': 74}, {'position': {'name': 'Left Defensive Midfielder', 'code': 'ldmf'}, 'percent': 25}]",1,1,1,0,64,64,0,0,2,0,1,0,0,0,0,11,1,3,0,5,1,1,0,1,33,25,0,0,10,6,0,0,21,15,3,3,0,0,0,0,3,3,6,3,2,1,1,4,3,4,1,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,4,2,0,12,0,0,0.17,0.01,0,20,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,3,3,15.18,22.83,54.1,5.63,15.47,4.22,7.03,1.41,1.41,0,0,46.41,0,14.06,0,2.81,2.81,0,1.41,4.22,1.41,0,0,1.41,0,0,5.63,0,0,2.81,0,29.53,4.22,0,0,4.22,8.44,1.41,0,0,2.81,0,0,16.88,0,0,1.41,0,1.41,35.16,0,0,21.09,4.22,0,0,4.22,4.22,1.41,5.63,5.62,0,0,0,0,0,8.44,0.24,0.02,0,28.13,0,1.41,0,0,0,0,0,8.44,5.63,0,0,0,0,8.44,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,4.22,2.81,1.41,1.41,4.22,4.22,9.09,0,20,0,75.76,0,60,0,50,0,0,0,0,0,0,71.43,100,0,0,100,50,100,0,100,100,0,0,0,0,0,0,0,27.27,66.67,20,50,100,2025-08-02 08:00:00,Played,CS Dinamo București,Dumbrăviţa,1-2,1,2,78701,Romania,Romania
697404,Romania,Liga2,2025_2026,V. Bogdan,Vlad,Bogdan,"AFC ASA Târgu Mureș - Corvinul Hunedoara, 0-0",2025-08-02 10:00:00,1,true,2003-06-11,false,AFC ASA Târgu Mureș,0,0,None,5732878,720,191744,4435528,"[{'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 100}]",1,1,1,0,64,64,0,0,0,0,0,0,0,0,0,23,3,16,1,6,1,0,0,1,14,7,0,0,1,1,2,1,3,1,3,3,0,0,0,0,3,2,0,0,0,0,5,22,16,2,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,4,2,0,10,2,0,0,0,0,9,1,0,0,0,0,0,0,1,1,1,1,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,10,2,0,3,2,14.42,0,0,5.63,32.34,22.5,8.44,0,1.41,0,0,19.69,0,1.41,2.81,0,0,0,7.03,22.5,0,0,0,1.41,0,0,2.81,0,1.41,1.41,0,4.22,4.22,0,0,4.22,0,0,0,0,2.81,0,1.41,14.06,2.81,0,4.22,1.41,1.41,9.84,0,1.41,1.41,4.22,0,0,2.81,0,0,30.94,2.81,0,0,0,0,1.41,1.41,0,0,0,12.66,1.41,0,0,0,0,0,1.41,1.41,1.41,1.41,0,0,0,0,1.41,0,8.44,4.22,0,0,0,0,0,0,0,0,0,0,0,18.28,14.06,2.81,0,4.22,2.81,13.04,6.25,16.67,0,50,0,100,50,0,0,0,0,0,0,0,33.33,100,0,0,66.67,0,0,0,0,0,100,0,50,0,0,0,0,56.52,62.5,33.33,0,66.67,2025-08-02 08:00:00,Played,AFC ASA Târgu Mureș,Corvinul Hunedoara,0-0,0,0,78702,Romania,Romania
404882,Romania,Liga2,2025_2026,M. Manole,Mircea,Manole,"AFC ASA Târgu Mureș - Corvinul Hunedoara, 0-0",2025-08-02 10:00:00,1,true,1998-11-02,false,AFC ASA Târgu Mureș,0,0,None,5732878,720,191744,4435528,"[{'position': {'name': 'Striker', 'code': 'cf'}, 'percent': 100}]",1,1,1,0,64,64,0,0,1,0,1,0,0,0,0,16,6,4,0,6,3,3,2,2,12,7,0,0,0,0,0,0,4,2,6,5,0,0,1,1,0,0,0,0,2,1,3,7,4,3,1,0,0,0,0,0,0,0,1,3,0,3,1,0,1,1,4,4,0,8,3,0,0.12,0.05,0,5,2,1,1,0,0,0,0,0,3,2,0,0,1,0,0,0,1,2,0,0,3,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,12.36,0,52,5.63,22.5,5.63,8.44,4.22,2.81,0,0,16.88,0,0,0,2.81,1.41,0,4.22,5.63,1.41,0,0,1.41,0,0,0,0,1.41,4.22,0,5.63,8.44,0,1.41,0,0,1.41,1.41,0,5.63,0,0,11.25,4.22,0,8.44,0,4.22,9.84,0,0,2.81,7.03,0,1.41,0,0,1.41,9.85,4.22,0,0,0,0,1.41,0,0.17,0.07,0,7.03,2.81,1.41,1.41,0,0,0,0,4.22,2.81,0,0,0,1.41,2.81,0,0,1.41,0,0,0,4.22,2.81,0,0,0,0,0,0,0,7.03,1.41,1.41,0,0,0,37.5,0,50,66.67,58.33,0,0,0,50,100,0,0,0,0,0,50,83.33,0,100,0,0,100,0,50,66.67,0,0,0,66.67,0,0,0,31.25,25,16.67,0,0,2025-08-02 08:00:00,Played,AFC ASA Târgu Mureș,Corvinul Hunedoara,0-0,0,0,78702,Romania,Romania
707158,Romania,Liga2,2025_2026,V. Andreș,Vlăduț Ionuț,Andreș,"Voluntari - Metalul Buzău, 2-1",2025-08-02 10:00:00,1,true,2000-05-23,false,Voluntari,193,73,left,5732880,720,191744,4435528,"[{'position': {'name': 'Left Centre Back (3 at the back)', 'code': 'lcb3'}, 'percent': 100}]",1,1,1,0,64,64,0,0,0,0,0,0,0,0,0,8,4,5,2,0,0,2,1,0,33,27,0,0,6,6,0,0,19,14,4,3,0,0,0,0,9,9,4,2,0,0,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,6,2,1,0,0,0,23,0,0,0,3,0,0,0,0,14,4,0,0,2,2,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,0,7,5,0,0,9,9,21.75,39.3,0,14.06,11.25,7.03,0,2.81,0,0,0,46.41,0,8.44,0,0,0,0,5.63,12.66,0,0,0,0,0,0,0,0,0,1.41,0,26.72,5.63,0,0,12.66,5.63,0,0,0,0,0,0,8.44,2.81,1.41,5.63,2.81,0,37.97,0,0,19.69,4.22,0,0,12.66,2.81,0,12.66,0,0,0,0,0,1.41,8.44,0,0,0,32.34,0,0,0,4.22,0,0,0,19.69,5.63,0,0,0,0,14.06,0,0,2.81,2.81,0,0,2.81,1.41,0,0,0,0,0,0,0,9.84,7.03,0,0,12.66,12.66,50,40,0,50,81.82,0,100,0,0,0,0,0,0,0,100,73.68,75,0,0,100,50,0,0,0,71.43,0,0,100,50,0,0,0,87.5,100,0,0,100,2025-08-02 08:00:00,Played,Voluntari,Metalul Buzău,2-1,2,1,11757,Romania,Romania
956065,Romania,Liga2,2025_2026,I. Doană,Ianis ,Doană,"Tunari - Steaua Bucureşti, 1-3",2025-08-02 10:00:00,1,true,2007-10-12,true,Steaua Bucureşti,0,0,None,5732882,720,191744,4435528,"[{'position': {'name': 'Left Centre Midfielder', 'code': 'lcmf3'}, 'percent': 100}]",1,1,1,0,64,64,0,0,3,1,1,0,0,0,0,15,8,2,1,9,6,1,0,0,32,29,0,0,3,2,0,0,7,4,5,5,0,0,0,0,15,15,4,4,6,6,2,4,4,9,3,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,6,6,2,6,2,0,0.22,0.04,0,26,3,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,3,3,15,15,19.43,31.85,21.2,8.44,21.09,2.81,12.66,1.41,0,0,0,45,0,4.22,0,8.44,4.22,1.41,2.81,5.63,1.41,0,0,4.22,0,0,0,0,0,4.22,1.41,9.84,7.03,0,0,21.09,5.63,1.41,0,0,8.44,2.81,0,8.44,2.81,0,11.25,1.41,8.44,40.78,0,0,5.63,7.03,0,0,21.09,5.63,8.44,5.62,12.66,0,0,0,0,1.41,2.81,0.31,0.05,0,36.56,4.22,2.81,0,0,0,0,0,1.41,4.22,0,0,0,0,1.41,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,8.44,2.81,4.22,4.22,21.09,21.09,53.33,50,66.67,0,90.63,0,66.67,0,100,0,0,0,0,0,100,57.14,100,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,40,100,33.33,50,100,2025-08-02 08:00:00,Played,Tunari,Steaua Bucureşti,1-3,1,3,64938,Romania,Romania
603306,Romania,Liga2,2025_2026,O. Marong,Ousman,Marong,"Şcolar Reşiţa - Concordia Chiajna, 1-0",2025-11-08 10:00:00,13,false,1999-06-21,false,Concordia Chiajna,173,68,right,5733010,720,191744,4435528,"[{'position': {'name': 'Right Centre Midfielder', 'code': 'rcmf'}, 'percent': 100}]",1,0,0,1,65,65,0,0,0,0,0,0,0,0,0,6,3,2,1,2,2,0,0,0,33,26,0,0,4,3,0,0,8,3,1,1,0,0,0,0,17,15,5,2,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,10,6,0,10,4,0,0,0,0,13,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,17,15,18.93,31.12,0,13.85,8.31,2.77,2.77,0,0,0,0,45.69,0,5.54,0,0,0,0,5.54,8.31,0,0,0,0,0,0,0,0,0,2.77,1.38,11.08,1.38,0,0,23.54,6.92,0,0,0,8.31,0,0,13.85,5.54,0,4.15,1.38,2.77,36,0,0,4.15,1.38,0,0,20.77,2.77,0,8.31,0,0,0,0,0,0,4.15,0,0,0,18,0,0,0,0,0,0,0,5.54,9.69,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,2.77,2.77,0,23.54,20.77,50,50,100,0,78.79,0,75,0,0,0,0,0,0,0,0,37.5,100,0,0,88.24,40,0,0,0,75,0,0,0,0,0,0,0,66.67,100,100,0,88.24,2025-11-08 09:00:00,Played,Şcolar Reşiţa,Concordia Chiajna,1-0,1,0,11666,Gambia,Gambia
479873,Romania,Liga2,2025_2026,M. Neicuţescu,Mihai Alexandru,Neicuţescu,"Şcolar Reşiţa - Concordia Chiajna, 1-0",2025-11-08 10:00:00,13,true,1998-09-29,false,Concordia Chiajna,181,77,right,5733010,720,191744,4435528,"[{'position': {'name': 'Striker', 'code': 'cf'}, 'percent': 100}]",1,0,0,1,65,65,0,0,0,0,1,0,0,0,0,10,3,1,0,4,1,3,1,1,19,10,0,0,4,3,2,0,8,3,1,1,0,0,0,0,6,4,3,3,1,0,0,2,1,3,0,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,2,1,0,14,1,1,0,0.05,0,13,1,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,6,4,14.89,32.26,12.6,2.77,13.85,1.38,5.54,4.15,1.38,0,0,26.31,0,5.54,2.77,1.38,0,0,0,1.38,1.38,0,0,0,1.38,0,1.38,0,0,2.77,0,11.08,1.38,0,0,8.31,4.15,1.38,0,0,1.38,0,0,19.38,1.38,1.38,4.15,0,1.38,13.85,0,0,4.15,1.38,0,0,5.54,4.15,0,2.76,4.15,0,0,0,0,1.38,4.15,0,0.06,0,18,1.38,1.38,0,0,0,0,0,4.15,2.77,1.38,0,0,0,4.15,0,0,0,0,0,0,4.15,1.38,0,0,0,0,0,0,0,2.77,0,0,0,8.31,5.54,30,0,25,33.33,52.63,0,75,0,0,0,0,0,0,0,0,37.5,100,0,0,66.67,100,0,0,100,100,0,0,0,33.33,0,0,0,20,0,0,0,66.67,2025-11-08 09:00:00,Played,Şcolar Reşiţa,Concordia Chiajna,1-0,1,0,11666,Romania,Romania
566825,Romania,Liga2,2025_2026,P. Chiorean,Paul Andrei,Chiorean,"1599 Şelimbăr - Gloria Bistriţa, 3-1",2025-11-08 10:00:00,13,true,1997-01-01,false,Gloria Bistriţa,177,0,left,5733014,720,191744,4435528,"[{'position': {'name': 'Left Centre Midfielder', 'code': 'lcmf'}, 'percent': 100}]",1,1,1,0,65,65,0,0,2,0,0,0,0,0,0,6,5,0,0,2,2,2,1,0,21,16,0,0,3,1,0,0,8,4,1,1,0,0,0,0,6,5,5,1,1,1,2,2,2,3,1,4,1,1,0,1,0,0,0,0,0,2,2,0,1,0,5,3,1,11,5,1,0.01,0.11,0,7,0,0,0,2,0,0,0,1,3,4,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,5,0,2,1,6,5,17.49,32.56,24.1,6.92,8.31,0,2.77,2.77,0,0,0,29.08,0,4.15,0,1.38,2.77,0,2.77,2.77,0,0,0,1.38,5.54,1.38,1.38,0,0,2.77,0,11.08,1.38,0,0,8.31,6.92,1.38,0,0,4.15,1.38,0,15.23,6.92,1.38,6.92,0,2.77,22.15,0,0,5.54,1.38,0,0,6.92,1.38,1.38,2.77,4.15,1.38,0,0,0,2.77,1.38,0.01,0.15,0,9.69,0,0,0,2.77,0,0,1.38,4.15,5.54,0,0,0,0,4.15,0,0,0,0,0,0,2.77,1.38,0,0,0,0,0,0,0,6.92,0,2.77,1.38,8.31,6.92,83.33,0,100,50,76.19,0,33.33,0,100,0,0,0,0,0,0,50,100,0,0,83.33,20,0,0,0,100,0,0,0,50,0,0,0,83.33,0,100,100,83.33,2025-11-08 09:00:00,Played,1599 Şelimbăr,Gloria Bistriţa,3-1,3,1,71139,Romania,Romania
149051,Romania,Liga2,2025_2026,F. Bambock,Franck-Yves,Bambock,"1599 Şelimbăr - Gloria Bistriţa, 3-1",2025-11-08 10:00:00,13,false,1995-04-07,false,Gloria Bistriţa,181,76,right,5733014,720,191744,4435528,"[{'position': {'name': 'Right Centre Midfielder', 'code': 'rcmf'}, 'percent': 100}]",1,1,1,0,65,65,0,0,0,0,1,0,0,0,0,8,5,2,0,3,3,2,1,1,21,11,0,0,5,2,0,0,10,3,6,5,0,0,0,0,4,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,0,9,1,0,0,0,0,10,0,0,0,0,0,0,0,3,3,2,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,5,0,3,0,4,2,19.61,27.54,0,8.31,11.08,2.77,4.15,2.77,1.38,0,0,29.08,0,6.92,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,1.38,0,13.85,8.31,0,0,5.54,6.92,0,0,0,6.92,0,0,12.46,1.38,0,6.92,0,4.15,15.23,0,0,4.15,6.92,0,0,2.77,0,0,2.77,0,0,0,0,0,1.38,2.77,0,0,0,13.85,0,0,0,0,0,0,4.15,4.15,2.77,0,0,0,0,2.77,0,0,1.38,0,0,0,2.77,1.38,0,0,0,0,0,0,0,6.92,0,4.15,0,5.54,2.77,62.5,0,100,50,52.38,0,40,0,0,0,0,0,0,0,0,30,83.33,0,0,50,0,0,0,100,66.67,0,0,0,50,0,0,0,62.5,0,100,0,50,2025-11-08 09:00:00,Played,1599 Şelimbăr,Gloria Bistriţa,3-1,3,1,71139,Cameroon,France
576393,Romania,Liga2,2025_2026,V. Prejmerean,Vlad,Prejmerean,"Slatina - Chindia Târgovişte, 1-1",2025-11-01 10:00:00,12,true,1998-03-25,false,Slatina,177,68,right,5732997,720,191744,4435528,"[{'position': {'name': 'Right Centre Midfielder', 'code': 'rcmf'}, 'percent': 92}]",1,1,1,0,65,65,0,0,0,0,0,0,0,0,0,16,3,4,0,4,1,5,1,0,36,31,0,0,7,6,0,0,16,11,3,3,0,0,0,0,7,7,6,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,4,2,0,8,4,0,0,0.29,0,22,0,1,0,0,0,0,0,0,8,3,0,0,1,0,0,0,0,8,0,0,5,1,0,0,0,0,0,0,0,0,4,1,1,0,7,7,18.64,37.44,0,5.54,22.15,5.54,5.54,6.92,0,0,0,49.85,0,9.69,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,4.15,0,22.15,4.15,0,0,9.69,8.31,2.77,0,0,2.77,0,0,11.08,5.54,0,4.15,0,1.38,42.92,0,0,15.23,4.15,0,0,9.69,4.15,0,5.54,0,0,0,0,0,1.38,8.31,0,0.4,0,30.46,0,1.38,0,0,0,0,0,11.08,4.15,0,0,0,0,11.08,0,0,1.38,0,0,0,6.92,1.38,0,0,0,0,0,0,0,5.54,1.38,1.38,0,9.69,9.69,18.75,0,25,20,86.11,0,85.71,0,0,0,0,0,0,0,0,68.75,100,0,0,100,50,50,0,0,100,0,0,0,20,0,0,0,25,25,25,0,100,2025-11-01 09:00:00,Played,Slatina,Chindia Târgovişte,1-1,1,1,39877,Romania,Romania
493769,Romania,Liga2,2025_2026,R. Hernando,Rodrigo,Hernando Orte,"Slatina - Chindia Târgovişte, 1-1",2025-11-01 10:00:00,12,false,1999-09-19,false,Slatina,185,0,right,5732997,720,191744,4435528,"[{'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 92}]",1,1,1,0,65,65,0,0,3,2,0,0,0,0,0,10,3,4,1,3,1,3,1,0,19,15,0,0,2,2,1,0,8,7,7,6,0,0,0,0,2,1,1,1,1,1,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,8,0,0,0.1,0,0,11,3,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,6,4,1,1,2,1,16.46,36.85,34.6,4.15,13.85,5.54,4.15,4.15,0,0,0,26.31,0,2.77,1.38,1.38,4.15,2.77,1.38,6.92,0,0,0,1.38,0,0,0,0,0,0,1.38,11.08,9.69,0,0,2.77,1.38,1.38,0,0,4.15,0,0,11.08,0,0,4.15,1.38,1.38,20.77,0,0,9.69,8.31,0,0,1.38,1.38,1.38,6.92,6.91,0,0,0,0,0,2.77,0.14,0,0,15.23,4.15,0,0,0,0,0,0,4.15,2.77,0,0,0,0,4.15,0,0,1.38,1.38,0,0,4.15,1.38,0,0,0,0,0,0,0,8.31,5.54,1.38,1.38,2.77,1.38,30,25,33.33,33.33,78.95,0,100,0,100,0,0,0,0,0,0,87.5,85.71,0,0,50,100,100,0,0,100,0,0,100,33.33,0,0,0,60,100,33.33,100,50,2025-11-01 09:00:00,Played,Slatina,Chindia Târgovişte,1-1,1,1,39877,Spain,Spain
866828,Romania,Liga2,2025_2026,A. Cocoș,Alin Ionut,Cocoș,"Metalul Buzău - ACS Muscelul Campulung Elite, 4-0",2025-11-01 10:00:00,12,true,2006-08-05,true,ACS Muscelul Campulung Elite,185,0,right,5733001,720,191744,4435528,"[{'position': {'name': 'Striker', 'code': 'cf'}, 'percent': 100}]",1,1,1,0,65,65,0,0,0,0,0,0,0,0,1,15,5,0,0,6,1,4,2,0,12,9,0,0,0,0,0,0,2,2,6,5,0,0,0,0,1,1,0,0,1,0,3,3,3,1,0,0,0,0,0,0,0,1,0,1,0,5,2,0,0,0,3,2,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,1,1,10.43,0,92.4,4.15,20.77,0,8.31,5.54,0,0,0,16.62,0,0,0,1.38,0,0,4.15,4.15,0,0,0,0,0,0,0,0,0,6.92,0,2.77,8.31,0,0,1.38,0,0,0,1.38,2.77,0,0,6.92,1.38,0,6.92,0,1.38,12.46,0,0,2.77,6.92,0,0,1.38,0,0,4.15,1.38,0,0,0,1.38,2.77,0,0,0,0,4.15,0,0,0,0,0,0,1.38,1.38,2.77,0,0,0,0,0,0,0,0,0,0,0,5.54,2.77,0,0,0,0,0,0,0,5.54,0,0,0,1.38,1.38,33.33,0,16.67,50,75,0,0,0,0,0,0,0,0,0,0,100,83.33,0,0,100,0,0,100,0,0,0,0,0,50,0,0,0,26.67,0,0,0,100,2025-11-01 09:00:00,Played,Metalul Buzău,ACS Muscelul Campulung Elite,4-0,4,0,74177,Romania,Romania
