playerId,area,competition_name,season_name,player_shortName,player_firstName,player_lastName,isRomanian,player_birthDate,isU21,team_name,player_currentTeamId,generic_position_code,player_height,player_weight,player_foot,competitionId,seasonId,positions_percent,positions_position_name,positions_position_code,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_goals,total_assists,total_shots,total_headShots,total_yellowCards,total_redCards,total_directRedCards,total_penalties,total_linkupPlays,total_duels,total_duelsWon,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_passes,total_successfulPasses,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_dribbles,total_successfulDribbles,total_interceptions,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_recoveries,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_shotsOnTarget,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,average_passLength,average_longPassLength,average_dribbleDistanceFromOpponentGoal,average_ballRecoveries,average_duels,average_defensiveDuels,average_offensiveDuels,average_aerialDuels,average_fouls,average_goals,average_assists,average_passes,average_smartPasses,average_passesToFinalThird,average_crosses,average_dribbles,average_shots,average_headShots,average_interceptions,average_successfulDefensiveAction,average_yellowCards,average_redCards,average_directRedCards,average_successfulAttackingActions,average_freeKicks,average_directFreeKicks,average_corners,average_penalties,average_accelerations,average_looseBallDuels,average_missedBalls,average_forwardPasses,average_backPasses,average_throughPasses,average_keyPasses,average_verticalPasses,average_longPasses,average_shotAssists,average_shotOnTargetAssists,average_linkupPlays,average_opponentHalfRecoveries,average_dangerousOpponentHalfRecoveries,average_ballLosses,average_losses,average_ownHalfLosses,average_dangerousOwnHalfLosses,average_duelsWon,average_defensiveDuelsWon,average_offensiveDuelsWon,average_successfulPasses,average_successfulSmartPasses,average_successfulCrosses,average_successfulForwardPasses,average_successfulBackPasses,average_successfulThroughPasses,average_successfulKeyPasses,average_successfulVerticalPasses,average_successfulLongPasses,average_successfulDribbles,average_defensiveActions,average_attackingActions,average_freeKicksOnTarget,average_directFreeKicksOnTarget,average_successfulPenalties,average_successfulLinkupPlays,average_looseBallDuelsWon,average_successfulPassesToFinalThird,average_xgShot,average_xgAssist,average_xgSave,average_receivedPass,average_touchInBox,average_progressiveRun,average_offsides,average_clearances,average_secondAssists,average_thirdAssists,average_foulsSuffered,average_progressivePasses,average_counterpressingRecoveries,average_slidingTackles,average_goalKicks,average_shotsBlocked,average_shotsOnTarget,average_successfulProgressivePasses,average_successfulSlidingTackles,average_successfulGoalKicks,average_dribblesAgainst,average_dribblesAgainstWon,average_goalKicksShort,average_goalKicksLong,average_fieldAerialDuels,average_fieldAerialDuelsWon,average_gkConcededGoals,average_gkShotsAgainst,average_gkExits,average_gkAerialDuels,average_gkSaves,average_gkSuccessfulExits,average_gkAerialDuelsWon,average_newDuelsWon,average_newDefensiveDuelsWon,average_newOffensiveDuelsWon,average_newSuccessfulDribbles,average_lateralPasses,average_successfulLateralPasses,percent_duelsWon,percent_defensiveDuelsWon,percent_offensiveDuelsWon,percent_aerialDuelsWon,percent_successfulPasses,percent_successfulSmartPasses,percent_successfulPassesToFinalThird,percent_successfulCrosses,percent_successfulDribbles,percent_shotsOnTarget,percent_headShotsOnTarget,percent_goalConversion,percent_directFreeKicksOnTarget,percent_penaltiesConversion,percent_win,percent_successfulForwardPasses,percent_successfulBackPasses,percent_successfulThroughPasses,percent_successfulKeyPasses,percent_successfulVerticalPasses,percent_successfulLongPasses,percent_successfulShotAssists,percent_successfulLinkupPlays,percent_yellowCardsPerFoul,percent_successfulProgressivePasses,percent_successfulSlidingTackles,percent_successfulGoalKicks,percent_dribblesAgainstWon,percent_fieldAerialDuelsWon,percent_gkSaves,percent_gkSuccessfulExits,percent_gkAerialDuelsWon,percent_newDuelsWon,percent_newDefensiveDuelsWon,percent_newOffensiveDuelsWon,percent_newSuccessfulDribbles,percent_successfulLateralPasses,roundId,player_wyId,player_middleName,player_currentNationalTeamId,player_gender,player_status,player_imageDataURL,player_birthArea_id,player_birthArea_alpha2code,player_birthArea_alpha3code,player_birthArea_name,player_passportArea_id,player_passportArea_alpha2code,player_passportArea_alpha3code,player_passportArea_name,player_role_name,player_role_code2,player_role_code3,teams_wyId
1237914,Romania,Liga2,2025_2026,R. Stroe,Rafaelle,Stroe,true,2005-01-24,true,Ceahlăul Piatra Neamţ,11575,W,0,0,None,720,191744,12,Right Wing Forward,rwf,6,4,1,2,364,364,0,0,0,0,1,1,0,0,0,58,20,21,6,17,6,12,6,8,125,106,0,0,20,17,2,1,64,48,16,14,0,0,0,0,32,32,16,9,3,1,16,40,31,5,2,0,0,0,0,3,0,0,2,3,0,8,2,3,1,0,30,3,0,37,17,1,0,0.02,0,94,1,9,0,3,0,0,2,2,28,8,3,0,7,6,0,0,0,21,1,0,12,6,0,0,0,0,0,0,0,0,26,12,6,1,32,32,19.68,30.89,16.02,7.42,14.34,5.19,4.2,2.97,1.98,0,0,30.91,0,4.95,0.49,0.74,0,0,3.96,7.66,0.25,0.25,0,0.49,0,0,0.74,0,0.49,1.98,0.74,15.82,3.96,0,0,7.91,3.96,0.25,0,0,0.74,0,0,9.15,4.2,0.25,4.95,1.48,1.48,26.21,0,0.25,11.87,3.46,0,0,7.91,2.23,0.25,9.89,1.23,0,0,0,0,0.49,4.2,0,0.01,0,23.24,0.25,2.23,0,0.74,0,0,0.49,6.92,1.98,0.74,0,0.49,0,5.19,0.25,0,1.73,1.48,0,0,2.97,1.48,0,0,0,0,0,0,0,6.43,2.97,1.48,0.25,7.91,7.91,34.48,28.57,35.29,50,84.8,0,85,50,33.33,0,0,0,0,0,0,75,87.5,0,0,100,56.25,0,0,12.5,75,33.33,0,85.71,50,0,0,0,44.83,57.14,35.29,33.33,100,None,1237914,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,11575
1235266,Romania,Liga2,2025_2026,B. Dobie,Beniamin,Dobie,true,2005-11-22,true,CSM Satu Mare,71226,W,0,0,None,720,191744,100,Right Winger,rw,1,1,1,0,68,68,0,0,0,0,0,0,0,0,0,10,2,5,1,4,1,0,0,1,16,9,0,0,2,1,1,0,8,3,0,0,0,0,0,0,4,2,2,0,1,1,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,2,0,6,1,0,0,0,0,8,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,2,15.28,27.63,15.8,6.62,13.24,6.62,5.29,0,1.32,0,0,21.18,0,2.65,1.32,1.32,0,0,1.32,5.29,0,0,0,0,0,0,0,0,0,1.32,2.65,10.59,0,0,0,5.29,2.65,0,0,0,2.65,0,0,7.94,1.32,0,2.65,1.32,1.32,11.91,0,0,3.97,0,0,0,2.65,0,1.32,7.94,2.64,0,0,0,0,0,1.32,0,0,0,10.59,0,0,0,1.32,0,0,0,5.29,3.97,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,3.97,0,0,5.29,2.65,20,20,25,0,56.25,0,50,0,100,0,0,0,0,0,0,37.5,0,0,0,50,0,0,0,0,25,0,0,0,0,0,0,0,30,60,0,0,50,None,1235266,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Forward,FW,FWD,71226
1222238,Romania,Liga2,2025_2026,P. Ntim,Patrick,Ntim,false,2006-01-02,true,1599 Şelimbăr,68616,W,0,0,None,720,191744,52,Left Winger,lw,6,1,1,5,127,127,0,0,3,0,0,0,0,0,0,29,9,11,0,13,7,3,0,2,30,23,0,0,1,0,3,1,3,2,5,4,0,0,0,0,14,10,2,2,8,6,3,14,9,14,7,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,8,4,1,13,3,0,0.41,0.01,0,18,4,2,0,0,0,0,0,0,1,3,0,0,4,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,14,6,6,5,14,10,18.12,11.28,15.58,5.67,20.55,7.8,9.21,2.13,1.42,0,0,21.26,0,0.71,2.13,5.67,2.13,0,2.13,6.38,0,0,0,4.96,0,0,0,0,0,1.42,0.71,2.13,3.54,0,0,9.92,1.42,0.71,0,0,2.83,0.71,0,9.21,2.13,0,6.38,0,4.96,16.3,0,0.71,1.42,2.83,0,0,7.09,1.42,4.25,9.93,9.93,0,0,0,0,1.42,0,0.29,0.01,0,12.76,2.83,1.42,0,0,0,0,0,0.71,2.13,0,0,0,0.71,0.71,0,0,2.83,1.42,0,0,2.13,0,0,0,0,0,0,0,0,9.92,4.25,4.25,3.54,9.92,7.09,31.03,0,53.85,0,76.67,0,0,33.33,75,33.33,0,0,0,0,0,66.67,80,0,0,71.43,100,0,0,0,100,0,0,50,0,0,0,0,48.28,54.55,46.15,62.5,71.43,None,1222238,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,288,GH,GHA,Ghana,288,GH,GHA,Ghana,Midfielder,MD,MID,68616
1222238,Romania,Liga2,2025_2026,P. Ntim,Patrick,Ntim,false,2006-01-02,true,1599 Şelimbăr,68616,CAM,0,0,None,720,191744,27,Left Attacking Midfielder,lamf,6,1,1,5,127,127,0,0,3,0,0,0,0,0,0,29,9,11,0,13,7,3,0,2,30,23,0,0,1,0,3,1,3,2,5,4,0,0,0,0,14,10,2,2,8,6,3,14,9,14,7,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,8,4,1,13,3,0,0.41,0.01,0,18,4,2,0,0,0,0,0,0,1,3,0,0,4,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,14,6,6,5,14,10,18.12,11.28,15.58,5.67,20.55,7.8,9.21,2.13,1.42,0,0,21.26,0,0.71,2.13,5.67,2.13,0,2.13,6.38,0,0,0,4.96,0,0,0,0,0,1.42,0.71,2.13,3.54,0,0,9.92,1.42,0.71,0,0,2.83,0.71,0,9.21,2.13,0,6.38,0,4.96,16.3,0,0.71,1.42,2.83,0,0,7.09,1.42,4.25,9.93,9.93,0,0,0,0,1.42,0,0.29,0.01,0,12.76,2.83,1.42,0,0,0,0,0,0.71,2.13,0,0,0,0.71,0.71,0,0,2.83,1.42,0,0,2.13,0,0,0,0,0,0,0,0,9.92,4.25,4.25,3.54,9.92,7.09,31.03,0,53.85,0,76.67,0,0,33.33,75,33.33,0,0,0,0,0,66.67,80,0,0,71.43,100,0,0,0,100,0,0,50,0,0,0,0,48.28,54.55,46.15,62.5,71.43,None,1222238,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,288,GH,GHA,Ghana,288,GH,GHA,Ghana,Midfielder,MD,MID,68616
1222238,Romania,Liga2,2025_2026,P. Ntim,Patrick,Ntim,false,2006-01-02,true,1599 Şelimbăr,68616,W,0,0,None,720,191744,20,Right Winger,rw,6,1,1,5,127,127,0,0,3,0,0,0,0,0,0,29,9,11,0,13,7,3,0,2,30,23,0,0,1,0,3,1,3,2,5,4,0,0,0,0,14,10,2,2,8,6,3,14,9,14,7,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,8,4,1,13,3,0,0.41,0.01,0,18,4,2,0,0,0,0,0,0,1,3,0,0,4,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,14,6,6,5,14,10,18.12,11.28,15.58,5.67,20.55,7.8,9.21,2.13,1.42,0,0,21.26,0,0.71,2.13,5.67,2.13,0,2.13,6.38,0,0,0,4.96,0,0,0,0,0,1.42,0.71,2.13,3.54,0,0,9.92,1.42,0.71,0,0,2.83,0.71,0,9.21,2.13,0,6.38,0,4.96,16.3,0,0.71,1.42,2.83,0,0,7.09,1.42,4.25,9.93,9.93,0,0,0,0,1.42,0,0.29,0.01,0,12.76,2.83,1.42,0,0,0,0,0,0.71,2.13,0,0,0,0.71,0.71,0,0,2.83,1.42,0,0,2.13,0,0,0,0,0,0,0,0,9.92,4.25,4.25,3.54,9.92,7.09,31.03,0,53.85,0,76.67,0,0,33.33,75,33.33,0,0,0,0,0,66.67,80,0,0,71.43,100,0,0,0,100,0,0,50,0,0,0,0,48.28,54.55,46.15,62.5,71.43,None,1222238,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,288,GH,GHA,Ghana,288,GH,GHA,Ghana,Midfielder,MD,MID,68616
1220089,Romania,Liga2,2025_2026,P. Maapia,Peter Believe,Maapia,false,2006-01-06,true,Gloria Bistriţa,71139,CAM,0,0,None,720,191744,34,Right Attacking Midfielder,ramf,11,6,4,5,592,592,2,1,15,1,1,0,0,0,4,167,77,41,12,89,50,20,8,14,117,79,2,2,11,6,11,1,28,14,23,21,2,1,3,3,42,27,6,2,35,25,15,57,40,63,28,0,0,0,0,1,0,4,2,18,0,17,7,8,4,3,39,21,3,73,18,1,1.35,0.34,0,66,14,16,1,2,0,0,0,10,16,22,1,0,5,5,0,0,4,9,1,0,20,8,0,0,0,0,0,0,0,0,83,24,44,21,42,27,20.2,16.09,25.65,5.93,25.39,6.23,13.53,3.04,2.13,0.3,0.15,17.79,0.3,1.67,1.67,5.32,2.28,0.15,2.28,6.08,0.15,0,0,4.26,0,0,0.15,0,0.3,2.58,1.22,4.26,3.5,0.3,0.46,6.39,0.91,0.61,0.46,0.61,3.19,0.46,0,11.1,2.74,0.15,11.71,1.82,7.6,12.01,0.3,0.15,2.13,3.19,0.15,0.46,4.1,0.3,3.8,8.66,9.57,0,0,0,0.61,1.06,0.91,0.21,0.05,0,10.03,2.13,2.43,0.15,0.3,0,0,1.52,2.43,3.34,0.15,0,0,0.61,1.37,0.15,0,0.76,0.76,0,0,3.04,1.22,0,0,0,0,0,0,0,12.62,3.65,6.69,3.19,6.39,4.1,46.11,29.27,56.18,40,67.52,100,54.55,9.09,71.43,26.67,0,13.33,0,0,12.5,50,91.3,50,100,64.29,33.33,50,100,7.1,56.25,100,0,100,40,0,0,0,49.7,58.54,49.44,60,64.29,None,1220089,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,566,NG,NGA,Nigeria,566,NG,NGA,Nigeria,Midfielder,MD,MID,71139
1220089,Romania,Liga2,2025_2026,P. Maapia,Peter Believe,Maapia,false,2006-01-06,true,Gloria Bistriţa,71139,W,0,0,None,720,191744,14,Left Winger,lw,11,6,4,5,592,592,2,1,15,1,1,0,0,0,4,167,77,41,12,89,50,20,8,14,117,79,2,2,11,6,11,1,28,14,23,21,2,1,3,3,42,27,6,2,35,25,15,57,40,63,28,0,0,0,0,1,0,4,2,18,0,17,7,8,4,3,39,21,3,73,18,1,1.35,0.34,0,66,14,16,1,2,0,0,0,10,16,22,1,0,5,5,0,0,4,9,1,0,20,8,0,0,0,0,0,0,0,0,83,24,44,21,42,27,20.2,16.09,25.65,5.93,25.39,6.23,13.53,3.04,2.13,0.3,0.15,17.79,0.3,1.67,1.67,5.32,2.28,0.15,2.28,6.08,0.15,0,0,4.26,0,0,0.15,0,0.3,2.58,1.22,4.26,3.5,0.3,0.46,6.39,0.91,0.61,0.46,0.61,3.19,0.46,0,11.1,2.74,0.15,11.71,1.82,7.6,12.01,0.3,0.15,2.13,3.19,0.15,0.46,4.1,0.3,3.8,8.66,9.57,0,0,0,0.61,1.06,0.91,0.21,0.05,0,10.03,2.13,2.43,0.15,0.3,0,0,1.52,2.43,3.34,0.15,0,0,0.61,1.37,0.15,0,0.76,0.76,0,0,3.04,1.22,0,0,0,0,0,0,0,12.62,3.65,6.69,3.19,6.39,4.1,46.11,29.27,56.18,40,67.52,100,54.55,9.09,71.43,26.67,0,13.33,0,0,12.5,50,91.3,50,100,64.29,33.33,50,100,7.1,56.25,100,0,100,40,0,0,0,49.7,58.54,49.44,60,64.29,None,1220089,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,566,NG,NGA,Nigeria,566,NG,NGA,Nigeria,Midfielder,MD,MID,71139
1220089,Romania,Liga2,2025_2026,P. Maapia,Peter Believe,Maapia,false,2006-01-06,true,Gloria Bistriţa,71139,W,0,0,None,720,191744,14,Right Winger,rw,11,6,4,5,592,592,2,1,15,1,1,0,0,0,4,167,77,41,12,89,50,20,8,14,117,79,2,2,11,6,11,1,28,14,23,21,2,1,3,3,42,27,6,2,35,25,15,57,40,63,28,0,0,0,0,1,0,4,2,18,0,17,7,8,4,3,39,21,3,73,18,1,1.35,0.34,0,66,14,16,1,2,0,0,0,10,16,22,1,0,5,5,0,0,4,9,1,0,20,8,0,0,0,0,0,0,0,0,83,24,44,21,42,27,20.2,16.09,25.65,5.93,25.39,6.23,13.53,3.04,2.13,0.3,0.15,17.79,0.3,1.67,1.67,5.32,2.28,0.15,2.28,6.08,0.15,0,0,4.26,0,0,0.15,0,0.3,2.58,1.22,4.26,3.5,0.3,0.46,6.39,0.91,0.61,0.46,0.61,3.19,0.46,0,11.1,2.74,0.15,11.71,1.82,7.6,12.01,0.3,0.15,2.13,3.19,0.15,0.46,4.1,0.3,3.8,8.66,9.57,0,0,0,0.61,1.06,0.91,0.21,0.05,0,10.03,2.13,2.43,0.15,0.3,0,0,1.52,2.43,3.34,0.15,0,0,0.61,1.37,0.15,0,0.76,0.76,0,0,3.04,1.22,0,0,0,0,0,0,0,12.62,3.65,6.69,3.19,6.39,4.1,46.11,29.27,56.18,40,67.52,100,54.55,9.09,71.43,26.67,0,13.33,0,0,12.5,50,91.3,50,100,64.29,33.33,50,100,7.1,56.25,100,0,100,40,0,0,0,49.7,58.54,49.44,60,64.29,None,1220089,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,566,NG,NGA,Nigeria,566,NG,NGA,Nigeria,Midfielder,MD,MID,71139
1216722,Romania,Liga2,2025_2026,A. Abdullah,Abdul,Abdullah,true,None,false,Ceahlăul Piatra Neamţ,11575,CM,0,0,None,720,191744,63,Right Centre Midfielder,rcmf,1,0,0,1,18,18,0,0,0,0,0,0,0,0,0,6,3,2,0,1,0,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,2,0,0,0,0,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,1216722,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,"","","",11575
1216722,Romania,Liga2,2025_2026,A. Abdullah,Abdul,Abdullah,true,None,false,Ceahlăul Piatra Neamţ,11575,CF,0,0,None,720,191744,36,Striker,cf,1,0,0,1,18,18,0,0,0,0,0,0,0,0,0,6,3,2,0,1,0,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,2,0,0,0,0,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,1216722,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,"","","",11575
1214288,Romania,Liga2,2025_2026,N. Pena,Nicolas,Pena,true,2008-01-01,true,Chindia Târgovişte,11627,DM,0,0,None,720,191744,60,Left Defensive Midfielder,ldmf,2,0,0,2,40,40,0,0,1,0,0,0,0,0,0,9,0,5,0,0,0,1,0,0,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,5,1,0,0.06,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,1214288,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,11627
1214288,Romania,Liga2,2025_2026,N. Pena,Nicolas,Pena,true,2008-01-01,true,Chindia Târgovişte,11627,W,0,0,None,720,191744,39,Right Winger,rw,2,0,0,2,40,40,0,0,1,0,0,0,0,0,0,9,0,5,0,0,0,1,0,0,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,5,1,0,0.06,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,1214288,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,11627
1213953,Romania,Liga2,2025_2026,D. Gavrila,Darius,Gavrila,true,2007-06-28,true,Tunari,11794,W,0,0,None,720,191744,51,Right Winger,rw,2,2,2,0,110,110,0,0,0,0,0,0,0,0,0,17,2,7,0,6,0,0,0,1,24,16,1,1,3,2,0,0,7,3,6,6,0,0,0,0,5,4,2,2,1,0,2,10,6,2,1,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,4,3,0,14,7,4,0,0,0,17,2,1,0,1,0,0,0,0,5,2,1,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,4,14.29,22.86,37.25,3.27,13.91,5.73,4.91,0,0.82,0,0,19.64,0.82,2.45,0,0.82,0,0,1.64,4.91,0,0,0,0.82,0,0,0,0,0,3.27,1.64,5.73,4.91,0,0,4.09,1.64,0,0,0,2.45,0,0,11.45,5.73,3.27,1.64,0,0,13.09,0.82,0,2.45,4.91,0,0,3.27,1.64,0,8.19,1.64,0,0,0,0,1.64,1.64,0,0,0,13.91,1.64,0.82,0,0.82,0,0,0,4.09,1.64,0.82,0,0,0,2.45,0,0,3.27,0.82,0,0,0,0,0,0,0,0,0,0,0,4.09,2.45,0,0,4.09,3.27,11.76,0,0,0,66.67,100,66.67,0,0,0,0,0,0,0,0,42.86,100,0,0,80,100,0,0,0,60,0,0,25,0,0,0,0,29.41,42.86,0,0,80,None,1213953,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,11794
